Age,Previously_Insured,Vehicle_Damage,Annual_Premium,Vintage,Response,Predicted
43,0,1,41441.0,90,1,1
27,1,0,29864.0,48,0,0
25,0,0,24261.0,253,1,1
41,1,0,42423.0,25,0,0
58,0,1,31652.0,189,1,1
25,1,0,56991.0,296,0,0
26,1,1,15332.0,151,0,0
48,0,1,30565.0,178,0,0
23,0,1,43412.0,274,1,1
39,0,1,33300.0,243,1,1
45,0,1,33253.0,100,0,1
52,0,1,32678.0,112,1,1
45,0,1,55549.0,167,1,1
37,0,1,51963.0,38,1,1
57,0,1,49772.0,81,1,1
35,0,1,40673.0,224,1,1
23,0,1,42069.0,48,0,0
43,0,1,28572.0,107,0,0
42,1,0,2630.0,286,0,0
44,0,1,38899.0,256,0,1
39,0,1,31096.0,80,0,1
42,0,1,37700.0,288,1,1
24,1,0,26823.0,99,0,0
22,0,1,18857.0,76,0,0
39,0,1,26789.0,23,0,1
41,0,1,2630.0,94,1,1
33,0,1,2630.0,88,1,1
42,0,1,2630.0,190,0,1
34,0,1,37181.0,222,1,1
25,1,0,24206.0,103,0,0
49,0,1,46889.0,164,1,1
54,0,1,43363.0,53,1,1
44,0,0,23416.0,230,0,0
22,0,1,34979.0,122,0,0
48,0,1,2630.0,236,0,1
29,0,1,27973.0,210,1,1
45,1,1,62840.0,36,0,0
26,1,0,23694.0,215,0,0
49,0,1,44918.0,107,1,1
54,0,1,42593.0,267,1,1
29,0,1,2630.0,135,0,0
42,1,0,24884.0,215,0,0
46,0,1,46563.0,222,1,1
76,0,1,31759.0,286,0,0
50,0,1,38138.0,59,1,1
60,0,1,37469.0,26,1,1
24,0,1,32810.0,56,1,1
47,0,1,35899.0,231,0,1
44,0,1,2630.0,11,1,1
67,0,1,28369.0,147,1,1
43,0,1,26864.0,158,1,1
40,0,1,39517.0,204,1,1
63,0,1,2630.0,206,0,0
34,0,1,25735.0,231,1,1
35,0,1,30441.0,63,0,1
49,0,1,52605.0,256,1,1
52,0,1,2630.0,75,1,1
50,0,1,25955.0,225,1,1
42,0,1,33806.0,22,1,1
48,0,1,34583.0,114,1,1
25,1,0,72607.0,253,0,0
65,0,1,39029.0,183,0,1
49,0,1,37514.0,230,1,1
51,1,0,21160.0,78,0,0
44,0,1,29200.0,61,1,1
40,0,1,22429.0,226,0,1
49,0,1,53797.0,206,1,1
66,0,1,2630.0,77,1,1
24,1,0,48697.0,204,0,0
38,0,1,18863.0,211,1,1
29,1,0,2630.0,133,0,0
33,1,0,49669.0,160,0,0
25,1,0,26807.0,86,0,0
27,1,0,36177.0,42,0,0
40,0,1,38136.0,37,1,1
29,0,1,41597.0,64,1,1
35,0,1,33205.0,26,1,1
28,1,0,25589.0,72,0,0
43,0,1,33211.0,40,1,1
39,0,1,24194.0,249,1,1
61,1,0,40123.0,34,0,0
77,0,1,43043.0,138,1,1
22,1,0,2630.0,201,0,0
45,0,1,2630.0,234,1,1
51,0,1,37309.0,240,1,1
43,1,0,2630.0,77,0,0
40,0,1,38831.0,159,0,1
43,0,1,37513.0,202,0,0
34,0,1,30350.0,171,1,1
55,0,1,42322.0,92,1,1
25,0,1,32495.0,275,1,1
23,0,1,32467.0,47,0,0
21,1,1,2630.0,228,0,0
43,0,1,31809.0,99,1,1
44,0,1,48132.0,183,1,1
32,0,1,27297.0,39,1,1
45,0,1,29856.0,160,1,1
45,0,1,2630.0,196,1,1
38,0,1,32044.0,283,1,1
26,0,1,26195.0,291,1,1
67,0,1,60624.0,179,1,1
25,1,0,24184.0,81,0,0
28,0,1,49406.0,150,1,1
22,1,0,32809.0,235,0,0
33,0,1,36851.0,32,1,1
54,0,1,42990.0,237,0,0
22,1,0,29200.0,185,0,0
28,1,0,36038.0,123,0,0
50,0,1,38990.0,268,0,0
78,1,0,50687.0,133,0,0
25,1,0,33722.0,252,0,0
24,1,0,2630.0,199,0,0
24,1,0,2630.0,57,0,0
53,1,0,2630.0,28,0,0
54,0,1,30775.0,175,1,1
35,0,1,38523.0,148,1,1
62,0,1,44978.0,52,1,1
26,0,0,2630.0,147,0,0
41,0,1,22081.0,217,0,0
28,0,1,33411.0,220,1,1
48,0,1,55521.0,123,0,0
24,1,0,31645.0,136,0,0
42,0,1,2630.0,185,1,1
38,0,1,27520.0,148,1,1
43,0,1,18426.0,281,1,1
40,0,1,31126.0,134,0,1
37,0,1,2630.0,53,1,1
52,0,1,37376.0,94,1,1
64,0,1,34335.0,246,0,1
64,1,0,23459.0,210,0,0
43,0,1,46833.0,40,1,1
59,1,0,57180.0,196,0,0
29,0,1,25499.0,195,0,0
39,0,1,38543.0,10,1,1
46,0,1,31393.0,272,1,1
59,0,1,25743.0,106,1,1
37,1,0,2630.0,254,0,0
25,1,0,27315.0,299,0,0
37,1,0,30565.0,157,0,0
59,0,1,61872.0,138,1,1
28,1,0,26283.0,79,0,0
69,0,1,28012.0,196,0,0
47,0,1,2630.0,84,1,1
43,1,0,41288.0,93,0,0
22,1,0,24132.0,24,0,0
29,0,1,25927.0,122,1,1
42,0,1,65172.0,297,1,1
26,0,0,34398.0,145,0,0
58,0,1,34013.0,264,1,1
73,0,1,45426.0,96,1,1
48,0,1,2630.0,68,0,1
42,0,1,43001.0,176,1,1
47,0,1,32496.0,29,1,1
54,0,1,24829.0,102,1,1
23,1,0,49399.0,17,0,0
56,1,0,62972.0,63,0,0
47,0,1,69856.0,174,1,1
37,0,1,2630.0,281,0,1
60,0,1,54837.0,253,1,1
23,1,0,27226.0,263,0,0
49,0,1,2630.0,169,1,1
25,1,0,32818.0,256,0,0
33,0,1,2630.0,26,1,1
44,0,1,29239.0,179,1,1
70,0,1,47518.0,86,1,1
37,0,1,2630.0,33,0,0
51,1,0,31929.0,294,0,0
23,0,1,41249.0,82,1,1
50,0,1,40157.0,114,1,1
71,1,0,29173.0,196,0,0
23,1,0,66659.0,24,0,0
26,1,0,2630.0,251,0,0
25,0,1,31824.0,251,1,1
28,0,1,42400.0,70,0,0
42,0,1,52281.0,242,0,0
40,0,1,43505.0,26,1,1
45,0,1,22039.0,165,1,1
27,1,0,23748.0,179,0,0
48,0,1,38964.0,266,1,1
59,0,1,37620.0,212,1,1
41,0,1,29697.0,117,1,1
21,1,0,40664.0,287,0,0
22,1,0,37840.0,257,0,0
58,1,0,50041.0,192,0,0
29,0,1,25411.0,140,0,1
23,0,1,23640.0,244,1,1
32,1,0,26559.0,266,0,0
59,0,1,24904.0,189,1,1
53,0,1,2630.0,160,1,1
24,0,0,16859.0,217,0,0
39,0,1,22515.0,268,1,1
72,0,1,40845.0,217,0,0
40,0,1,35972.0,117,1,1
23,0,1,23010.0,52,0,0
52,1,0,46150.0,264,0,0
35,0,1,36012.0,249,1,1
47,0,1,47731.0,92,1,1
37,1,0,2630.0,52,0,0
24,1,0,50272.0,282,0,0
30,0,1,26246.0,174,0,1
33,0,1,40565.0,210,1,1
70,0,1,54468.0,268,1,1
80,0,1,53875.0,181,1,1
20,0,1,2630.0,180,1,1
40,0,1,45083.0,257,0,0
22,0,1,20497.0,237,1,1
73,0,1,35413.0,227,0,0
25,1,0,27877.0,253,0,0
63,1,0,2630.0,283,0,0
23,0,1,37906.0,291,1,1
31,0,1,2630.0,243,1,1
42,0,1,2630.0,247,0,0
23,1,0,34042.0,166,0,0
25,0,0,2630.0,100,0,1
33,1,0,28696.0,16,0,0
31,0,1,45493.0,64,1,1
21,0,1,30833.0,291,0,0
43,0,1,24574.0,123,0,1
79,0,1,44683.0,206,0,0
27,1,0,33591.0,24,0,0
21,1,0,28961.0,102,0,0
24,1,0,31997.0,272,0,0
24,1,0,29186.0,218,0,0
46,0,1,2630.0,30,1,1
42,1,0,29477.0,192,0,0
53,0,1,23767.0,74,1,1
37,1,0,23419.0,154,0,0
40,0,1,43110.0,123,1,1
22,0,1,23481.0,117,1,1
24,1,1,21093.0,53,0,0
42,0,1,29984.0,242,1,1
28,1,0,22460.0,256,0,0
44,0,1,2630.0,44,1,1
23,0,0,32945.0,107,0,0
54,0,1,36095.0,12,1,1
42,0,1,51519.0,126,1,1
28,0,1,44179.0,143,1,1
69,0,1,43906.0,192,1,1
47,0,1,28771.0,260,1,1
25,0,1,41927.0,222,1,1
34,0,1,34463.0,273,0,1
41,0,1,28531.0,211,1,1
21,0,1,24503.0,260,0,0
22,1,1,32366.0,197,0,0
30,0,1,31108.0,131,1,1
25,1,0,20926.0,280,0,0
21,0,1,45046.0,200,0,0
55,0,1,37554.0,140,1,1
33,0,1,2630.0,241,1,1
24,0,1,32806.0,265,1,1
51,0,1,28314.0,179,1,1
37,0,1,28251.0,169,1,1
24,0,0,31779.0,81,0,0
74,1,0,44089.0,241,0,0
35,0,0,26230.0,26,0,0
23,0,1,28556.0,289,0,0
49,0,1,50420.0,269,0,0
37,0,1,21346.0,240,1,1
49,0,1,33393.0,172,1,1
64,0,1,2630.0,206,1,1
36,0,1,32706.0,278,1,1
30,0,1,2630.0,29,1,1
44,1,0,31889.0,206,0,0
22,1,0,27361.0,252,0,0
42,0,1,38107.0,158,1,1
23,1,0,2630.0,96,0,0
22,0,1,29583.0,60,1,1
33,0,1,28335.0,207,1,1
33,1,0,31462.0,63,0,0
38,0,1,2630.0,260,1,1
36,0,1,2630.0,182,1,1
73,0,1,45466.0,218,0,0
44,0,1,46971.0,199,0,1
78,0,1,42134.0,204,0,1
23,1,0,28102.0,265,0,0
24,1,0,28097.0,292,0,0
65,0,1,2630.0,56,0,0
52,0,1,27516.0,194,0,0
40,0,1,43137.0,107,1,1
20,1,0,42203.0,248,0,0
28,0,1,41033.0,124,1,1
39,1,0,27445.0,221,0,0
23,1,0,29403.0,37,0,0
27,1,0,2630.0,223,0,0
58,0,1,37000.0,129,0,0
68,0,1,39116.0,255,1,1
61,0,1,2630.0,112,1,1
43,0,1,36418.0,236,1,1
22,0,1,38794.0,274,1,1
44,0,1,2630.0,49,1,1
64,0,1,43440.0,73,1,1
21,1,0,36426.0,213,0,0
21,1,0,2630.0,187,0,0
33,0,1,30254.0,50,1,1
49,1,0,43078.0,174,0,0
24,0,1,34067.0,209,1,1
36,0,1,27730.0,56,1,1
45,0,1,47562.0,196,1,1
39,1,0,38896.0,122,0,0
44,0,1,36682.0,172,1,1
25,1,0,23803.0,105,0,0
26,1,0,39016.0,269,0,0
56,0,1,53435.0,136,1,1
70,0,1,46876.0,106,0,0
30,0,1,81859.0,147,1,1
41,0,1,32435.0,223,1,1
60,0,1,2630.0,186,1,1
63,0,1,42230.0,125,0,0
45,0,1,38912.0,270,0,0
64,0,1,32159.0,249,1,1
39,0,1,22796.0,196,1,1
43,0,1,31552.0,129,1,1
63,0,1,53495.0,244,0,0
41,0,1,40464.0,154,1,1
39,0,1,24789.0,97,1,1
51,0,1,34747.0,142,0,0
66,1,0,39115.0,159,0,0
23,1,0,2630.0,83,0,0
27,1,0,25407.0,81,0,0
36,0,1,23203.0,132,0,1
64,0,1,37041.0,102,1,1
55,0,1,26518.0,166,1,1
40,0,1,64641.0,145,1,1
25,1,0,36345.0,213,0,0
46,0,1,23763.0,87,1,1
33,0,1,2630.0,59,0,0
55,0,1,42814.0,212,0,1
32,1,0,24324.0,212,0,0
34,1,0,19391.0,96,0,0
56,0,1,29696.0,199,1,1
43,0,1,36970.0,276,0,1
43,0,1,27499.0,39,1,1
53,0,1,2630.0,50,1,1
24,1,0,36803.0,72,0,0
54,0,1,37373.0,284,0,0
31,1,0,25056.0,247,0,0
25,1,0,28144.0,20,0,0
36,0,1,33773.0,203,0,1
50,0,1,39153.0,279,1,1
51,0,1,25904.0,92,1,1
46,1,0,25782.0,169,0,0
22,0,1,43495.0,296,1,1
22,1,0,25665.0,39,0,0
61,0,1,2630.0,185,1,1
29,0,0,2630.0,139,0,0
71,0,1,24836.0,146,1,1
44,0,1,36670.0,38,1,1
49,0,1,49594.0,174,1,1
21,0,1,2630.0,155,1,1
24,1,0,22953.0,55,0,0
38,0,1,41641.0,104,1,1
71,1,0,45650.0,156,0,0
42,0,1,29952.0,226,1,1
33,0,1,31442.0,201,1,1
50,0,1,23669.0,227,1,1
24,1,0,2630.0,37,0,0
72,0,1,36228.0,262,1,1
74,0,1,56922.0,19,0,0
46,0,0,41229.0,109,0,0
22,0,1,40752.0,270,1,1
47,0,1,2630.0,64,1,1
54,0,0,39474.0,292,0,0
46,1,0,19436.0,137,0,0
41,0,1,46551.0,13,1,1
49,0,1,37980.0,276,1,1
42,0,1,24003.0,101,1,1
57,1,0,29193.0,196,0,0
25,0,1,39882.0,190,0,1
72,0,0,42044.0,79,0,0
43,0,1,45337.0,18,1,1
21,0,1,37800.0,22,1,1
47,0,1,29303.0,232,1,1
41,0,1,36287.0,292,0,1
63,0,1,53396.0,270,1,1
45,0,1,36842.0,96,1,1
24,0,0,43636.0,167,0,0
50,0,1,27304.0,182,1,1
53,0,1,33084.0,159,1,1
25,0,1,28978.0,267,0,0
22,1,0,22732.0,224,0,0
21,1,0,42544.0,106,0,0
38,0,1,37714.0,291,0,1
23,1,0,18857.0,147,0,0
69,0,1,33404.0,41,0,0
28,1,0,2630.0,113,0,0
43,0,1,41441.0,90,1,1
47,0,0,2630.0,112,0,0
51,0,1,29686.0,238,1,1
46,0,1,45783.0,85,1,1
24,0,1,27833.0,252,0,0
20,0,1,43493.0,94,1,1
22,1,0,36808.0,217,0,0
51,0,1,38118.0,260,0,0
22,0,1,35658.0,47,1,1
53,0,1,50032.0,231,1,1
52,0,1,2630.0,108,1,1
49,1,0,29855.0,103,0,0
21,1,0,26651.0,170,0,0
29,1,0,26402.0,71,0,0
25,0,1,22279.0,182,0,0
66,0,1,50047.0,256,0,1
53,0,1,47532.0,211,1,1
47,0,1,31633.0,228,1,1
75,0,1,2630.0,290,1,1
44,0,1,44189.0,199,1,1
49,0,1,2630.0,32,1,1
74,1,0,39684.0,266,0,0
32,0,1,27651.0,225,1,1
23,1,0,36322.0,168,0,0
53,0,1,36826.0,119,1,1
30,0,1,36898.0,82,1,1
38,0,1,35566.0,267,1,1
45,0,0,28858.0,187,0,0
40,0,1,2630.0,71,0,1
38,0,1,33007.0,236,1,1
29,1,0,2630.0,248,0,0
32,0,1,56752.0,270,0,1
36,0,1,2630.0,268,1,1
78,0,1,29169.0,70,0,0
24,1,0,24073.0,203,0,0
46,1,0,29905.0,50,0,0
39,0,1,50796.0,229,1,1
23,1,0,25652.0,24,0,0
45,0,1,42130.0,122,0,0
47,0,1,2630.0,148,1,1
24,0,1,29064.0,175,1,1
45,0,1,2630.0,123,1,1
24,0,1,34285.0,52,1,1
53,0,1,45356.0,80,0,1
49,0,1,51549.0,258,1,1
23,0,1,34598.0,240,1,1
41,0,1,36362.0,230,1,1
35,0,0,27827.0,176,0,0
41,0,1,37500.0,296,1,1
67,0,1,2630.0,294,1,1
24,0,1,2630.0,60,1,1
24,1,0,40268.0,67,0,0
24,0,0,37244.0,279,0,0
63,0,1,26894.0,189,0,0
36,0,1,2630.0,149,1,1
32,0,1,59334.0,193,1,1
55,1,0,31924.0,163,0,0
48,0,1,46326.0,252,1,1
42,0,1,2630.0,119,1,1
44,0,1,2630.0,35,1,1
42,0,1,35536.0,269,1,1
52,1,0,55824.0,45,0,0
75,1,0,35782.0,103,0,0
32,0,1,26627.0,38,1,1
32,0,1,26805.0,24,1,1
51,0,1,26034.0,251,0,0
48,0,1,2630.0,294,1,1
30,0,1,29643.0,249,1,1
21,0,1,2630.0,152,0,1
35,0,1,41380.0,29,1,1
76,1,0,27865.0,108,0,0
56,0,1,70049.0,213,1,1
55,0,1,52227.0,191,1,1
30,1,0,20434.0,171,0,0
50,0,1,43212.0,167,0,1
35,0,0,42056.0,213,1,1
46,0,1,24702.0,152,1,1
66,1,0,2630.0,30,0,0
51,0,1,2630.0,289,1,1
20,0,1,2630.0,274,1,1
33,0,1,29477.0,135,1,1
48,0,1,26148.0,31,0,0
28,0,1,44520.0,146,1,1
47,0,1,25892.0,277,1,1
21,1,0,30266.0,24,0,0
58,0,1,2630.0,245,0,0
45,1,1,37324.0,297,1,1
23,1,0,42070.0,268,0,0
27,1,0,28475.0,78,0,0
27,1,0,26977.0,113,0,0
41,0,1,35149.0,62,0,1
27,0,1,28611.0,13,1,1
55,0,1,35965.0,243,1,1
59,0,1,37620.0,212,1,1
37,0,1,47609.0,29,1,1
44,0,1,49885.0,194,1,1
28,0,1,2630.0,291,0,1
40,0,1,34451.0,31,1,1
46,0,1,2630.0,15,1,1
41,0,1,46734.0,100,1,1
35,1,0,2630.0,193,0,0
20,1,0,2630.0,59,0,0
45,0,1,28282.0,176,1,1
63,0,1,2630.0,297,1,1
45,0,1,48168.0,126,0,0
40,0,1,61581.0,296,0,0
27,0,1,34463.0,227,0,0
21,0,1,31664.0,49,0,0
43,0,0,36708.0,93,0,0
51,0,1,48315.0,245,1,1
49,0,1,2630.0,102,1,1
24,0,1,2630.0,267,0,1
38,0,1,24051.0,195,1,1
60,0,1,28702.0,68,1,1
50,0,1,39438.0,70,1,1
45,0,1,26339.0,206,0,1
47,0,1,44048.0,110,1,1
43,0,1,37959.0,117,1,1
47,1,0,2630.0,206,0,0
54,0,1,34631.0,171,1,1
27,1,0,21318.0,73,0,0
45,0,1,42301.0,84,1,1
48,0,1,28137.0,24,1,1
40,0,0,32205.0,226,1,1
23,1,0,41130.0,167,0,0
38,0,1,46333.0,38,1,1
23,0,1,27879.0,42,0,0
48,1,0,53063.0,64,0,0
26,0,1,33129.0,130,0,0
23,0,0,51720.0,262,0,0
59,0,1,50911.0,257,1,1
42,0,1,42159.0,72,0,0
61,0,1,33950.0,147,0,0
60,0,1,31667.0,282,1,1
39,0,1,50549.0,15,1,1
53,0,1,36425.0,59,0,0
21,0,1,40548.0,22,1,1
34,0,1,24550.0,148,0,1
22,0,1,30553.0,125,1,1
22,1,0,25116.0,128,0,0
37,0,1,34872.0,93,0,0
60,1,0,2630.0,189,0,0
62,0,1,36501.0,10,0,0
32,0,1,42921.0,157,0,1
59,0,1,2630.0,69,1,1
24,1,0,28524.0,263,0,0
20,1,0,37513.0,12,0,0
53,0,1,45732.0,39,1,1
48,0,1,64991.0,122,1,1
79,1,0,40529.0,233,0,0
25,1,0,43848.0,123,0,0
30,0,1,2630.0,299,0,0
55,0,1,2630.0,87,0,1
22,0,1,2630.0,225,0,0
47,0,1,29824.0,264,1,1
25,1,0,30452.0,203,0,0
39,0,1,40647.0,148,1,1
24,1,0,41646.0,216,0,0
66,1,0,38239.0,127,0,0
34,1,0,18370.0,193,0,0
74,0,1,2630.0,98,1,1
58,1,0,22379.0,129,0,0
23,0,0,50903.0,201,0,0
36,0,1,34673.0,283,0,0
33,0,1,30990.0,97,1,1
33,0,1,23647.0,204,1,1
22,1,0,22913.0,64,0,0
32,0,1,32822.0,43,1,1
25,1,0,46475.0,289,0,0
31,0,1,31257.0,14,0,1
72,0,1,2630.0,138,0,0
37,1,0,37179.0,184,0,0
51,1,0,23344.0,298,0,0
43,0,1,30329.0,283,0,1
44,0,1,51312.0,197,1,1
65,0,1,54076.0,106,0,0
77,1,0,27647.0,213,0,0
44,0,1,46946.0,242,1,1
40,0,1,33844.0,90,0,1
28,1,0,25297.0,178,0,0
55,0,1,41352.0,165,1,1
58,0,1,2630.0,147,1,1
48,0,1,35427.0,187,1,1
52,0,1,31149.0,275,1,1
31,0,1,46765.0,21,1,1
49,0,1,23919.0,23,1,1
24,1,0,19409.0,164,0,0
56,0,1,47456.0,276,0,0
23,1,0,47514.0,200,0,0
50,0,1,23692.0,253,1,1
32,0,1,34163.0,21,1,1
62,1,1,2630.0,283,0,0
22,1,0,32391.0,97,0,0
41,0,1,38987.0,83,0,0
52,0,1,25395.0,61,1,1
22,1,0,29682.0,235,0,0
52,0,1,2630.0,93,1,1
51,0,1,36530.0,41,1,1
40,0,1,57672.0,157,1,1
60,0,1,31059.0,141,1,1
32,0,1,22917.0,282,0,0
32,0,1,67472.0,201,1,1
47,0,1,48818.0,243,1,1
26,0,1,26878.0,214,0,0
42,0,1,23912.0,19,0,1
48,0,0,60766.0,82,0,0
45,0,1,41340.0,91,0,0
43,0,1,54299.0,120,1,1
29,0,1,2630.0,42,1,1
58,0,1,35788.0,294,1,1
39,0,1,28633.0,62,1,1
38,0,1,34654.0,208,1,1
44,0,1,43114.0,206,0,0
50,0,1,54204.0,26,0,0
21,1,0,46089.0,212,0,0
41,0,1,46579.0,271,1,1
37,0,1,22246.0,279,1,1
38,0,1,2630.0,251,0,1
42,1,1,2630.0,262,0,0
61,0,1,34003.0,18,1,1
37,0,1,2630.0,296,1,1
55,0,1,36880.0,80,1,1
62,0,1,36116.0,286,1,1
34,1,0,30055.0,149,0,0
45,0,0,20614.0,137,0,0
21,1,0,46506.0,266,0,0
42,0,1,33506.0,229,1,1
49,0,1,31175.0,157,0,0
30,1,0,35441.0,43,0,0
22,0,1,2630.0,89,0,1
48,0,1,50307.0,168,1,1
22,1,0,24685.0,158,0,0
30,1,0,19591.0,23,0,0
63,1,0,33647.0,142,0,0
36,1,0,39727.0,38,0,0
37,0,1,33245.0,299,1,1
21,0,1,2630.0,155,1,1
21,1,0,19533.0,254,0,0
46,0,1,25312.0,165,1,1
47,0,1,66340.0,23,1,1
65,1,0,44904.0,68,0,0
24,0,1,2630.0,69,1,1
24,1,0,34491.0,238,0,0
47,0,1,2630.0,211,1,1
22,0,1,16609.0,257,0,0
47,1,1,45422.0,28,0,0
36,1,0,27811.0,105,0,0
58,1,1,41371.0,222,0,0
20,1,0,32861.0,136,0,0
57,1,0,63804.0,12,0,0
55,1,1,31652.0,118,0,0
48,0,1,49196.0,187,1,1
40,0,1,43365.0,43,1,1
54,0,1,36781.0,40,1,1
24,1,1,28195.0,202,0,0
35,0,1,2630.0,142,1,1
25,1,0,35129.0,204,0,0
25,1,0,31842.0,288,0,0
50,1,1,2630.0,48,0,0
25,1,0,38055.0,223,0,0
49,0,1,36280.0,223,1,1
23,0,1,57639.0,163,0,1
56,0,1,2630.0,133,0,1
25,1,0,26478.0,210,0,0
24,1,1,20657.0,286,0,0
29,0,1,18432.0,213,0,1
53,0,1,42144.0,71,1,1
43,0,0,32221.0,218,0,0
32,0,1,30500.0,92,1,1
51,1,0,39214.0,145,0,0
27,0,1,28198.0,202,0,0
24,0,1,38910.0,281,0,1
44,0,1,29806.0,290,1,1
46,0,1,36547.0,150,0,0
44,0,1,40804.0,228,1,1
45,1,0,26328.0,271,0,0
54,0,1,54666.0,265,1,1
24,0,1,42937.0,38,0,0
67,0,1,23879.0,228,0,0
30,1,0,30386.0,138,0,0
44,0,1,2630.0,202,0,1
40,0,1,41920.0,151,0,1
33,1,0,33096.0,256,0,0
33,1,0,28233.0,210,0,0
24,1,0,25352.0,31,0,0
48,0,1,30380.0,186,1,1
25,0,1,37226.0,206,0,0
24,0,1,31801.0,107,1,1
37,0,1,51680.0,206,1,1
23,1,0,36121.0,274,0,0
23,1,0,38811.0,232,0,0
22,0,1,23013.0,146,1,1
50,0,1,47700.0,229,1,1
20,0,1,41273.0,40,0,0
43,0,1,42317.0,296,1,1
33,1,0,23258.0,184,0,0
54,0,1,33643.0,156,1,1
75,1,0,15244.0,15,0,0
38,0,1,36644.0,63,1,1
61,0,1,35478.0,275,1,1
41,1,0,2630.0,112,0,0
26,0,1,38036.0,85,1,1
21,1,0,53356.0,182,0,0
67,0,1,37654.0,73,1,0
54,0,0,28508.0,150,0,0
23,1,0,24841.0,182,0,0
57,0,1,48608.0,73,1,1
71,1,0,53154.0,230,0,0
45,0,1,2630.0,71,0,1
33,0,1,21909.0,284,1,1
34,0,1,48230.0,89,0,0
53,0,1,41963.0,30,1,1
36,0,1,23700.0,131,0,0
25,1,0,38626.0,272,0,0
74,0,1,30419.0,70,1,1
39,0,1,52232.0,54,1,1
33,1,0,20210.0,112,0,0
52,0,1,35323.0,37,1,1
47,0,1,29303.0,232,1,1
26,1,0,33098.0,118,0,0
58,0,1,30897.0,289,1,1
38,0,1,38672.0,152,1,1
36,0,1,36003.0,85,1,1
57,0,1,2630.0,194,1,1
20,0,1,28934.0,167,0,0
47,0,1,28483.0,161,0,0
42,0,1,27801.0,217,1,1
46,0,1,24842.0,179,1,1
41,0,1,2630.0,186,1,1
44,0,1,43254.0,148,0,1
80,0,1,38341.0,216,1,1
48,0,1,52805.0,86,1,1
55,0,1,30844.0,151,1,1
44,0,1,35096.0,280,1,1
25,1,0,37682.0,288,0,0
42,1,0,31459.0,15,0,0
50,0,1,34929.0,132,1,1
39,1,0,33676.0,37,0,0
75,1,1,2630.0,286,0,0
67,0,1,2630.0,270,1,1
32,0,0,36147.0,10,0,0
25,0,0,2630.0,114,0,0
44,0,1,26868.0,265,1,1
49,0,1,26846.0,110,1,1
40,0,1,38566.0,31,0,1
65,0,1,2630.0,163,0,1
68,0,1,46335.0,70,0,0
25,0,1,32979.0,169,1,1
22,1,0,25097.0,281,0,0
49,0,1,21911.0,66,0,0
32,1,0,23059.0,84,0,0
48,1,0,49795.0,110,0,0
45,0,1,43754.0,239,1,1
51,0,1,26241.0,165,1,1
48,0,1,2630.0,161,1,1
38,1,0,20026.0,47,0,0
51,0,1,18708.0,243,1,1
51,0,1,49926.0,114,0,1
50,0,1,2630.0,141,1,1
45,0,1,2630.0,81,1,1
59,0,1,32328.0,48,1,1
37,0,1,29726.0,203,1,1
23,0,1,32536.0,236,0,0
49,0,1,2630.0,235,0,1
28,1,0,39727.0,235,0,0
38,0,1,2630.0,26,0,1
62,0,1,40746.0,91,1,1
42,1,0,23445.0,130,0,0
72,0,1,57625.0,232,1,1
59,0,1,2630.0,126,1,1
39,0,1,2630.0,105,1,1
39,0,1,48144.0,87,1,1
64,0,1,29505.0,140,1,1
38,0,1,2630.0,223,1,1
25,0,1,34283.0,50,0,0
41,0,1,39745.0,142,1,1
22,0,1,43120.0,280,0,0
52,0,1,29490.0,194,1,1
52,0,1,30029.0,14,1,1
54,0,1,48767.0,160,1,1
68,0,1,35675.0,127,0,0
25,1,0,26625.0,163,0,0
43,1,0,29908.0,230,0,0
40,0,1,33803.0,264,0,0
48,0,1,38743.0,166,1,1
26,1,0,2630.0,249,0,0
63,0,1,39170.0,112,1,1
25,0,1,2630.0,47,1,1
43,0,1,57602.0,51,1,1
25,1,0,25368.0,55,0,0
53,0,1,2630.0,61,1,1
27,1,0,30276.0,123,0,0
53,0,1,40481.0,243,0,0
26,0,0,26974.0,295,0,0
42,0,1,2630.0,47,1,1
46,0,1,27192.0,116,0,0
49,0,0,39779.0,138,0,0
31,0,1,34194.0,156,1,1
48,0,1,2630.0,218,1,1
55,0,1,2630.0,293,1,1
51,0,1,35115.0,154,1,1
21,0,1,27415.0,10,1,1
25,0,1,2630.0,196,1,1
47,0,1,31225.0,89,0,0
28,0,1,63843.0,191,0,0
47,0,1,36984.0,116,1,1
48,0,1,28680.0,41,1,1
37,0,1,43396.0,70,1,1
38,0,1,36852.0,77,1,1
56,0,1,30068.0,50,1,1
53,0,1,57085.0,216,0,0
40,0,1,2630.0,277,1,1
56,0,1,2630.0,281,1,1
51,0,1,56207.0,74,1,1
24,0,0,41862.0,33,0,0
50,0,1,44479.0,103,1,1
49,0,1,36600.0,270,1,1
44,0,1,53205.0,288,1,1
55,0,1,32897.0,162,1,1
46,0,1,38613.0,22,1,1
62,0,1,34375.0,203,0,0
40,0,1,2630.0,218,1,1
38,0,1,29800.0,292,1,1
23,0,1,38204.0,216,1,1
23,1,0,24640.0,266,0,0
24,0,1,35179.0,90,1,1
63,1,0,28189.0,109,0,0
36,0,1,26968.0,210,1,1
20,0,1,2630.0,274,1,1
25,1,0,46936.0,276,0,0
25,1,0,2630.0,263,0,0
70,0,1,34808.0,171,1,1
24,1,0,29629.0,91,0,0
42,0,1,37130.0,71,1,1
64,0,1,25458.0,55,0,0
56,0,0,58839.0,192,0,0
